filing_id,company_id,filing_date,promoter_holding_pct,promoter_shares_pledged_pct,institutional_holding_pct,public_holding_pct,source_document_id
a93808f6-07f3-49aa-a698-1376a0afe4e1,AKI,22-JUN-202,0.0,0.0,0.0,0.0,
fa6c2180-130b-4c31-945b-3a38925e361c,AKI,05-APR-202,0.0,0.0,0.0,0.0,
8ab2176e-222c-4127-a5b7-3bdfd4170895,AKI,31-MAR-202,0.0,0.0,0.0,0.0,
cccef975-a5c3-4ade-9efb-1701da95895d,AKSHAR,31-DEC-202,0.0,0.0,0.0,0.0,
30f846a4-ba8b-4125-9665-7284ea00b903,AKSHAR,30-SEP-202,0.0,0.0,0.0,0.0,
237b9689-b6ae-487a-91f9-0ec099e56657,AKSHAR,30-JUN-202,0.0,0.0,0.0,0.0,
19808d14-388b-4971-8337-72c98c22b564,AKSHAR,31-MAR-202,0.0,0.0,0.0,0.0,
a137b58c-b486-4043-9e7f-b1d975acee0c,AKSHAR,31-DEC-202,0.0,0.0,0.0,0.0,
0fb2c168-a792-47d4-9f5a-f5b83495148c,AKSHAR,07-OCT-202,0.0,0.0,0.0,0.0,
fe0b931d-86f9-49a2-aa40-878354969de7,AKSHAR,30-SEP-202,0.0,0.0,0.0,0.0,
0eef9f48-5236-4e2a-8f48-8c4abbd23075,AKSHAR,30-JUN-202,0.0,0.0,0.0,0.0,
cca9d419-86ab-47d3-92d5-6bac7881cf90,AKSHAR,31-MAR-202,0.0,0.0,0.0,0.0,
efbd067e-0fc3-4c8b-9869-e53e76e63e3c,AKSHAR,26-FEB-202,0.0,0.0,0.0,0.0,
2d5a4424-6b59-4eb6-8cd0-bf99f307dfd4,AKSHAR,31-DEC-202,0.0,0.0,0.0,0.0,
b006691f-9acc-450e-911f-8be57ff364a5,AKSHAR,30-SEP-202,0.0,0.0,0.0,0.0,
77dc0851-e969-4df5-b09d-bbac95ea76e8,AKSHAR,30-JUN-202,0.0,0.0,0.0,0.0,
a3a9f6ea-6ec4-42ee-8727-40b76c7498db,AKSHAR,31-MAR-202,0.0,0.0,0.0,0.0,
c99641ca-28fb-45f7-b2d8-ae26fc5aeef5,AKSHAR,31-DEC-202,0.0,0.0,0.0,0.0,
9c770f6f-3fde-4919-94e4-a844a058da9c,AKSHAR,30-SEP-202,0.0,0.0,0.0,0.0,
484bb4da-7888-47ad-b736-a48f1f9b58e4,AKSHAR,30-JUN-202,0.0,0.0,0.0,0.0,
9a0a8561-e6a6-4f71-ae28-ef5f91c15acb,AKSHAR,03-JUN-202,0.0,0.0,0.0,0.0,
3e8be038-308f-4b2b-ad20-4b94e8fd26c6,AKSHARCHEM,31-DEC-202,0.0,0.0,0.0,0.0,
85746d0c-75a3-4668-8684-d3ea4b93068c,AKSHARCHEM,30-SEP-202,0.0,0.0,0.0,0.0,
e423338a-0b51-4302-b22b-0b9eabf0b8d0,AKSHARCHEM,30-JUN-202,0.0,0.0,0.0,0.0,
54e4272e-4293-4ff2-ad53-ff3aa30cb0ae,AKSHARCHEM,31-MAR-202,0.0,0.0,0.0,0.0,
dc72020a-dc07-4cb8-bbed-380fd62a08d7,AKSHARCHEM,31-DEC-202,0.0,0.0,0.0,0.0,
320755bd-febf-479f-b64a-1e26f5aa5bf8,AKSHARCHEM,30-SEP-202,0.0,0.0,0.0,0.0,
b85abaf7-6faf-431e-8c2e-d6fa0bbf3707,AKSHARCHEM,30-JUN-202,0.0,0.0,0.0,0.0,
ca6dacc4-8262-4ad6-a2be-8985cc63b2c1,AKSHARCHEM,31-MAR-202,0.0,0.0,0.0,0.0,
5004764b-3b6f-463d-aa24-c24f045ad42c,AKSHARCHEM,31-DEC-202,0.0,0.0,0.0,0.0,
312f67d6-847f-463e-b401-9424a9355c19,AKSHARCHEM,30-SEP-202,0.0,0.0,0.0,0.0,
70b608c2-a325-43f2-8faf-baa2483041a1,AKSHARCHEM,30-JUN-202,0.0,0.0,0.0,0.0,
1100ad9c-5511-42dd-b6e8-28b09e33c77d,AKSHARCHEM,31-MAR-202,0.0,0.0,0.0,0.0,
25cdb5e6-dfa0-4a3e-98bb-9c41037fcea5,AKSHARCHEM,31-DEC-202,0.0,0.0,0.0,0.0,
d6881338-6bbd-4b53-8161-3a3d9ef1c327,AKSHARCHEM,30-SEP-202,0.0,0.0,0.0,0.0,
828204dd-731a-4bc8-8bc9-d8b8da99c1ea,AKSHARCHEM,30-JUN-202,0.0,0.0,0.0,0.0,
1a1a554e-820b-4980-9d16-6a1d65c97ddc,AKSHARCHEM,31-MAR-202,0.0,0.0,0.0,0.0,
6dfafdb1-301a-4b67-94df-2733499bb844,AKSHARCHEM,04-JAN-202,0.0,0.0,0.0,0.0,
0b1037f9-4227-4a58-be27-4f22aff94dbf,AKSHARCHEM,31-DEC-202,0.0,0.0,0.0,0.0,
b594d6e0-dac3-4f2e-b083-369bc884d6a2,AKSHARCHEM,30-SEP-202,0.0,0.0,0.0,0.0,
76b3bad5-c0e8-4a05-8f03-d272d56ceb60,AKSHARCHEM,30-JUN-202,0.0,0.0,0.0,0.0,
a136fcd9-641f-4421-87fd-b59dd1d96c3d,AKSHARCHEM,31-MAR-202,0.0,0.0,0.0,0.0,
f0501b9b-93bf-451e-b2fa-da26c631b76d,AKSHARCHEM,31-DEC-202,0.0,0.0,0.0,0.0,
8e11ff55-2bb8-4aa8-b3c5-567d2dcd50ba,AKSHARCHEM,30-SEP-202,0.0,0.0,0.0,0.0,
bb223672-8f04-498c-bb1f-9df9a0abc87a,AKSHARCHEM,30-JUN-202,0.0,0.0,0.0,0.0,
9588cc0e-f1f9-46d9-ac4f-c58ea26aa8b1,AKSHARCHEM,31-MAR-202,0.0,0.0,0.0,0.0,
7c57b6cc-dc84-4c53-a83c-f547ec8a1f47,AKSHARCHEM,31-DEC-201,0.0,0.0,0.0,0.0,
7603c8ef-d008-408d-a98d-bb6ddc4fb057,AKSHARCHEM,30-SEP-201,0.0,0.0,0.0,0.0,
242aae8f-0f53-4840-8a41-fd12d9336d2c,AKSHARCHEM,30-JUN-201,0.0,0.0,0.0,0.0,
8564b661-65d2-4af8-9ef3-e10522517790,AKSHARCHEM,31-MAR-201,0.0,0.0,0.0,0.0,
1b9a52e5-22f8-47df-9e91-93325d769cb3,AKSHARCHEM,31-DEC-201,0.0,0.0,0.0,0.0,
54af8286-ddca-4fca-a050-286cd4c60f43,AKSHARCHEM,30-SEP-201,0.0,0.0,0.0,0.0,
d472424a-d6e6-49c8-a622-83c10bbbd343,AKSHARCHEM,30-JUN-201,0.0,0.0,0.0,0.0,
11e4df1a-baa4-4c1c-b506-bda0ae9c78be,AKSHARCHEM,31-MAR-201,0.0,0.0,0.0,0.0,
1247b50d-ad9d-430f-ae44-2b84a828287b,AKSHARCHEM,31-DEC-201,0.0,0.0,0.0,0.0,
d113c9c8-167b-4994-8d42-e4a50c641949,AKSHARCHEM,30-SEP-201,0.0,0.0,0.0,0.0,
669d914c-ce3f-4b74-8752-3313851f2a41,AKSHARCHEM,20-JUL-201,0.0,0.0,0.0,0.0,
eac1c8d5-a80f-4321-b75a-5a86f64101cc,AKSHARCHEM,30-JUN-201,0.0,0.0,0.0,0.0,
8efdac6b-76f3-4da1-a177-207a0e95186f,AKSHARCHEM,31-MAR-201,0.0,0.0,0.0,0.0,
55916661-694d-4952-a4b8-cfbdb6183335,AKSHARCHEM,27-MAR-201,0.0,0.0,0.0,0.0,
ef1efe05-caad-40ad-bc9c-aebda2d1e46d,AKSHOPTFBR,31-DEC-202,0.0,0.0,0.0,0.0,
817d466f-39a8-4daa-9294-2ec9f887d717,AKSHOPTFBR,30-SEP-202,0.0,0.0,0.0,0.0,
4c4216ac-ee8d-4e8d-88ce-9907437df3a1,AKSHOPTFBR,30-JUN-202,0.0,0.0,0.0,0.0,
eb721028-c9aa-4b48-9840-dcac659c91f5,AKSHOPTFBR,31-MAR-202,0.0,0.0,0.0,0.0,
560cdd3e-b4e3-4d14-8d50-5804ee58b6df,AKSHOPTFBR,31-DEC-202,0.0,0.0,0.0,0.0,
edc1e7f3-dcf3-462f-b775-7f49d23ef758,AKSHOPTFBR,30-SEP-202,0.0,0.0,0.0,0.0,
3379c58b-465d-4e15-9f63-f6073554174f,AKSHOPTFBR,30-JUN-202,0.0,0.0,0.0,0.0,
248b4775-3fad-431e-b4a0-6ef78a640e3f,AKSHOPTFBR,31-MAR-202,0.0,0.0,0.0,0.0,
3a98ce0c-309b-407a-ad9c-68fa10ee0522,AKSHOPTFBR,31-DEC-202,0.0,0.0,0.0,0.0,
209d8a50-18d7-4375-b08c-c6ab56beb70b,AKSHOPTFBR,30-SEP-202,0.0,0.0,0.0,0.0,
e3ec66ad-a726-4b2c-a00b-e244b165ab9a,AKSHOPTFBR,30-JUN-202,0.0,0.0,0.0,0.0,
cc640faa-f3c1-454f-878d-aaf5d4eb3fcf,AKSHOPTFBR,31-MAR-202,0.0,0.0,0.0,0.0,
f4ea2c2d-29e2-4845-b2b2-2266b2ce3865,AKSHOPTFBR,31-DEC-202,0.0,0.0,0.0,0.0,
4f7460a8-0e01-419f-aede-2e07f55e6f0e,AKSHOPTFBR,30-SEP-202,0.0,0.0,0.0,0.0,
b9af42f7-7f2f-4409-b74b-24d36eb4380e,AKSHOPTFBR,30-JUN-202,0.0,0.0,0.0,0.0,
9f6cf9e1-5738-4014-8dc4-e65a266d29e4,AKSHOPTFBR,31-MAR-202,0.0,0.0,0.0,0.0,
9f6d6e8b-6dbc-4266-8383-a353ceb67d7b,AKSHOPTFBR,31-DEC-202,0.0,0.0,0.0,0.0,
8dc5cedb-8688-48a1-8562-e968032d8f83,AKSHOPTFBR,30-SEP-202,0.0,0.0,0.0,0.0,
86ad845d-480d-4b9b-8074-56dc2cccff59,AKSHOPTFBR,30-JUN-202,0.0,0.0,0.0,0.0,
be199a52-d743-4573-88e5-b01f7be34664,AKSHOPTFBR,31-MAR-202,0.0,0.0,0.0,0.0,
799528df-234c-4422-87cf-47f2bcf4c3cd,AKSHOPTFBR,31-DEC-202,0.0,0.0,0.0,0.0,
61a43dee-3f21-4cb9-b21d-c9ad398f6141,AKSHOPTFBR,30-SEP-202,0.0,0.0,0.0,0.0,
c4836f8b-2b39-43af-bbb0-4ecd2c02761b,AKSHOPTFBR,30-JUN-202,0.0,0.0,0.0,0.0,
980c877f-05bb-4f90-9ebd-c303b00a6ee1,AKSHOPTFBR,31-MAR-202,0.0,0.0,0.0,0.0,
a7451b7a-ac66-404d-a759-3bdefe48e408,AKSHOPTFBR,31-DEC-201,0.0,0.0,0.0,0.0,
01608019-bdb8-4aba-bf7a-94710e50388d,AKSHOPTFBR,30-SEP-201,0.0,0.0,0.0,0.0,
1ad6b3e1-6a81-4b66-8e66-91e500caeb26,AKSHOPTFBR,30-JUN-201,0.0,0.0,0.0,0.0,
74be000f-9f45-448a-b6f3-887562900bc5,AKSHOPTFBR,31-MAR-201,0.0,0.0,0.0,0.0,
25d99a85-af5d-4c2b-b313-c8e30a9c50ee,AKSHOPTFBR,31-DEC-201,0.0,0.0,0.0,0.0,
13a3f559-40a0-49b7-97ef-1fba74140a58,AKSHOPTFBR,30-SEP-201,0.0,0.0,0.0,0.0,
64dfd212-6922-427f-810f-68e1dd856666,AKSHOPTFBR,30-JUN-201,0.0,0.0,0.0,0.0,
6a1b1e3c-801e-4563-8152-4ef1c0c707c6,AKSHOPTFBR,31-MAR-201,0.0,0.0,0.0,0.0,
24b5beb6-3f2c-4459-acf8-72d067205a05,AKSHOPTFBR,31-DEC-201,0.0,0.0,0.0,0.0,
9cff9a45-a277-470d-8905-0915bd617b4d,AKSHOPTFBR,30-SEP-201,0.0,0.0,0.0,0.0,
5f195e19-0aef-41d6-8b56-1c10ecc57293,AKSHOPTFBR,30-JUN-201,0.0,0.0,0.0,0.0,
f6dab9b4-6ef9-4b1e-8d91-e4d967d8dc9e,AKSHOPTFBR,31-MAR-201,0.0,0.0,0.0,0.0,
6095fe6d-8fc6-4072-9684-2e3bbd124ee6,AKSHOPTFBR,31-DEC-201,0.0,0.0,0.0,0.0,
5bda4f25-2203-454b-9d17-147515de9b43,AKSHOPTFBR,30-SEP-201,0.0,0.0,0.0,0.0,
c27aa526-75d3-4c80-9ae9-c6730680f2d5,AKSHOPTFBR,30-JUN-201,0.0,0.0,0.0,0.0,
57ff2425-c476-4426-9b2d-2ab12b82371d,AKSHOPTFBR,31-MAR-201,0.0,0.0,0.0,0.0,
8d82e851-f32c-4f32-999a-09bdb00e4351,AKSHOPTFBR,31-DEC-201,0.0,0.0,0.0,0.0,
d433f9fe-8392-4563-9026-2508e0c86d6d,AKSHOPTFBR,30-SEP-201,0.0,0.0,0.0,0.0,
8ffc03b4-8fef-4465-83fc-f7c292f851ac,AKSHOPTFBR,30-JUN-201,0.0,0.0,0.0,0.0,
c638b2b0-1838-428f-b2ea-45dec89095cf,AKSHOPTFBR,31-MAR-201,0.0,0.0,0.0,0.0,
4ed01672-45e6-4884-b6db-17c255ae3c87,AKSHOPTFBR,31-DEC-201,0.0,0.0,0.0,0.0,
163e7d80-111e-4131-9ea7-d44125c43346,AKSHOPTFBR,30-SEP-201,0.0,0.0,0.0,0.0,
bb3540c8-8c38-4539-b474-16daa1afec00,AKSHOPTFBR,30-JUN-201,0.0,0.0,0.0,0.0,
568ebaf6-915d-4236-930f-23f4957b3d37,AKSHOPTFBR,31-MAR-201,0.0,0.0,0.0,0.0,
ec314414-0096-402c-8b36-a4fee5d4deb0,AKSHOPTFBR,31-DEC-201,0.0,0.0,0.0,0.0,
a11ce385-8c11-4de8-9711-f17e148eca6e,AKSHOPTFBR,30-SEP-201,0.0,0.0,0.0,0.0,
263a97fe-df55-48c2-b07b-636c0e0d3a8e,AKSHOPTFBR,30-JUN-201,0.0,0.0,0.0,0.0,
c92b93ec-61be-4b66-8226-2cee76682e8d,AKSHOPTFBR,31-MAR-201,0.0,0.0,0.0,0.0,
2d49ad93-18e7-46d3-81f8-f88946145bb0,AKSHOPTFBR,31-DEC-201,0.0,0.0,0.0,0.0,
6bce9f44-ac34-4567-9a99-937fa62e4026,AKSHOPTFBR,30-SEP-201,0.0,0.0,0.0,0.0,
ad1e77b3-83d9-4e6a-aa2d-c5c46fba1419,AKSHOPTFBR,30-JUN-201,0.0,0.0,0.0,0.0,
58839ccb-6fcd-4f30-b544-2937ae151ed7,AKSHOPTFBR,31-MAR-201,0.0,0.0,0.0,0.0,
b2fe7040-6f03-4fa5-863f-25136d8f48bd,AKSHOPTFBR,31-DEC-201,0.0,0.0,0.0,0.0,
c0cc8e55-884e-461d-b026-527eae07dd84,AKSHOPTFBR,30-SEP-201,0.0,0.0,0.0,0.0,
8e6fd694-972e-4e0c-b846-07683aad7b4c,AKSHOPTFBR,26-AUG-201,0.0,0.0,0.0,0.0,
223e9a4f-5cb0-4677-bbc3-18e32a9646dc,AKSHOPTFBR,30-JUN-201,0.0,0.0,0.0,0.0,
5c2c7167-52b1-4886-aaf3-8ef506a72d86,AKSHOPTFBR,31-MAR-201,0.0,0.0,0.0,0.0,
9d429c51-a126-491e-a76a-82931bdd10c0,AKSHOPTFBR,31-DEC-201,0.0,0.0,0.0,0.0,
3de120c4-42ec-43a0-930a-ce9a3e54cd67,AKSHOPTFBR,30-SEP-201,0.0,0.0,0.0,0.0,
6fc84768-fd95-4d6b-bc34-bc522a58572b,AKSHOPTFBR,30-JUN-201,0.0,0.0,0.0,0.0,
d70a6508-565f-4d00-bf4c-8360291e0326,AKSHOPTFBR,31-MAR-201,0.0,0.0,0.0,0.0,
23d65ae6-74e2-4c79-9cd8-c47fa5483579,AKSHOPTFBR,31-DEC-200,0.0,0.0,0.0,0.0,
49c8adfb-aae4-4996-9fc8-a04c8e6c78db,AKSHOPTFBR,30-SEP-200,0.0,0.0,0.0,0.0,
105b77e4-c27f-43b9-a99a-30ec33f57688,AKSHOPTFBR,30-JUN-200,0.0,0.0,0.0,0.0,
46309574-b345-4a2c-9c94-ff4ea702896f,AKSHOPTFBR,31-MAR-200,0.0,0.0,0.0,0.0,
57432ae5-d415-4884-bd7b-8b8ec752f01a,AKSHOPTFBR,31-DEC-200,0.0,0.0,0.0,0.0,
672f1c13-0dd6-45a7-a29e-8a187d464b4c,AKSHOPTFBR,30-SEP-200,0.0,0.0,0.0,0.0,
c2c533ac-a790-48b3-826e-7299033c94dd,AKSHOPTFBR,30-JUN-200,0.0,0.0,0.0,0.0,
ca12a097-96bb-4eda-97ea-c9c75b03f6d2,AKSHOPTFBR,31-MAR-200,0.0,0.0,0.0,0.0,
bce28aff-d275-4189-acdf-1f3bc3d31de6,AKSHOPTFBR,31-DEC-200,0.0,0.0,0.0,0.0,
3ee6b316-952e-40bc-872b-eb60cd0b5ec2,AKSHOPTFBR,30-SEP-200,0.0,0.0,0.0,0.0,
4d17b94a-aa43-41ad-a447-712149ad02af,AKSHOPTFBR,30-JUN-200,0.0,0.0,0.0,0.0,
5246294a-beb9-4646-9da0-dad95a49d7f1,AKSHOPTFBR,31-MAR-200,0.0,0.0,0.0,0.0,
c8bd8f29-8239-41fb-bd0f-3296ce2cf625,AKSHOPTFBR,31-DEC-200,0.0,0.0,0.0,0.0,
d6f6ad23-6c46-4e15-897d-bcb850921d42,AKSHOPTFBR,30-SEP-200,0.0,0.0,0.0,0.0,
774fc28f-1d7b-4f2f-b1cc-8ae140a073fb,AKSHOPTFBR,30-JUN-200,0.0,0.0,0.0,0.0,
2a4f7ea1-252d-4e5d-8a82-d44995674d30,AKSHOPTFBR,31-MAR-200,0.0,0.0,0.0,0.0,
f9af434b-1499-4ce9-9e90-bf9f47213e17,AKSHOPTFBR,31-DEC-200,0.0,0.0,0.0,0.0,
de5d3e28-1e71-4f36-862b-ae73df4cf8d3,AKSHOPTFBR,30-SEP-200,0.0,0.0,0.0,0.0,
0a555cf8-9fb8-4280-8ecd-e6d597858f09,AKSHOPTFBR,30-JUN-200,0.0,0.0,0.0,0.0,
ec802559-c796-4716-bba6-c3d327f7f9ab,AKUMS,31-DEC-202,0.0,0.0,0.0,0.0,
e0255c3b-8b2b-4601-88cb-78eb5482c1e1,AKUMS,30-SEP-202,0.0,0.0,0.0,0.0,
29c8c508-0062-4c30-89d2-df2dbfdd31dd,AKUMS,30-JUN-202,0.0,0.0,0.0,0.0,
33689f7c-4f8b-4811-ab30-ec8b6b0fceb9,AKUMS,31-MAR-202,0.0,0.0,0.0,0.0,
0f9576ed-310d-4c7a-b279-01cd8f127041,AKUMS,31-DEC-202,0.0,0.0,0.0,0.0,
d3809c70-25e5-4185-bf23-afac7b9c8a1e,AKUMS,30-SEP-202,0.0,0.0,0.0,0.0,
a40b9ddf-a1fa-4105-84dc-4e2eff6d31dd,AKUMS,02-AUG-202,0.0,0.0,0.0,0.0,
caa98f33-ec9a-4abb-a734-2d8de2b981ba,AKZOINDIA,31-DEC-202,0.0,0.0,0.0,0.0,
c638dfae-3af0-4b12-97f0-73a249d12039,AKZOINDIA,30-SEP-202,0.0,0.0,0.0,0.0,
7dbe734a-abdc-4193-a127-5105809b3c9d,AKZOINDIA,30-JUN-202,0.0,0.0,0.0,0.0,
8d7fb535-c732-47ee-9d4a-92d91eb4b80a,AKZOINDIA,31-MAR-202,0.0,0.0,0.0,0.0,
1df56531-4f83-4285-8052-66b2c5ecbb8b,AKZOINDIA,31-DEC-202,0.0,0.0,0.0,0.0,
6edf7591-a37c-453c-ad90-969d8af2b542,AKZOINDIA,30-SEP-202,0.0,0.0,0.0,0.0,
3c1bec43-6159-4729-a932-33a025d6af98,AKZOINDIA,30-JUN-202,0.0,0.0,0.0,0.0,
724f8104-dbc3-4c0f-a9a1-30b34d5682af,AKZOINDIA,31-MAR-202,0.0,0.0,0.0,0.0,
71468603-b81d-4024-ba7e-6e3393e023bf,AKZOINDIA,31-DEC-202,0.0,0.0,0.0,0.0,
ef5071b2-a3c0-4670-9d39-b0141b4c46e2,AKZOINDIA,30-SEP-202,0.0,0.0,0.0,0.0,
303d06cf-f28b-4ce3-99ef-6c46c9a31031,AKZOINDIA,30-JUN-202,0.0,0.0,0.0,0.0,
8bd33b55-7d28-4587-9603-50c495368094,AKZOINDIA,31-MAR-202,0.0,0.0,0.0,0.0,
cf41df17-9e42-4518-950f-545a2b4cf0a9,AKZOINDIA,31-DEC-202,0.0,0.0,0.0,0.0,
97af8e7f-411e-49f0-99e9-5015299e8193,AKZOINDIA,30-SEP-202,0.0,0.0,0.0,0.0,
114b6669-888d-445b-8c2b-d7f5d7cac91c,AKZOINDIA,30-JUN-202,0.0,0.0,0.0,0.0,
43741844-1b0a-4ab6-84e8-48dec580b683,AKZOINDIA,31-MAR-202,0.0,0.0,0.0,0.0,
3e434fa7-b5e9-4a8f-ada6-931844fe45bf,AKZOINDIA,31-DEC-202,0.0,0.0,0.0,0.0,
ca18d5cd-59eb-4ace-a39d-2ff8e61607ba,AKZOINDIA,30-SEP-202,0.0,0.0,0.0,0.0,
1e94d677-8085-4cf5-99c2-04fb0c97674d,AKZOINDIA,30-JUN-202,0.0,0.0,0.0,0.0,
146ff1d6-51c6-4b8a-a032-f50684949063,AKZOINDIA,31-MAR-202,0.0,0.0,0.0,0.0,
acdb6699-5319-4be1-a881-4064cbf46941,AKZOINDIA,31-DEC-202,0.0,0.0,0.0,0.0,
6082fe75-2769-4e23-a6b5-b7a9839d4956,AKZOINDIA,30-SEP-202,0.0,0.0,0.0,0.0,
2212c419-5e59-461c-97c6-f92ee616efd7,AKZOINDIA,30-JUN-202,0.0,0.0,0.0,0.0,
e95fe1eb-ce20-4e0c-bc7a-35bbd03fe790,AKZOINDIA,31-MAR-202,0.0,0.0,0.0,0.0,
034b126f-2e6e-4b1b-88af-ccd0d6d73a45,AKZOINDIA,31-DEC-201,0.0,0.0,0.0,0.0,
8b51beb3-47fd-46e9-b933-307bad3d66ab,AKZOINDIA,30-SEP-201,0.0,0.0,0.0,0.0,
4e0bbadb-1d6b-4641-afb6-95790f455e40,AKZOINDIA,30-JUN-201,0.0,0.0,0.0,0.0,
241d48dd-1a99-4045-9e4f-5f7384ae5dca,AKZOINDIA,31-MAR-201,0.0,0.0,0.0,0.0,
cb7a7de2-c540-45d9-9504-67c3538d53ef,AKZOINDIA,31-DEC-201,0.0,0.0,0.0,0.0,
b663bb6c-0bb4-4e78-a4ce-e52a7c013b96,AKZOINDIA,30-SEP-201,0.0,0.0,0.0,0.0,
c6b302ee-2b40-47c8-91b1-cebbe9754691,AKZOINDIA,30-JUN-201,0.0,0.0,0.0,0.0,
90ee4202-9bad-47de-924c-8078566b2adb,AKZOINDIA,31-MAR-201,0.0,0.0,0.0,0.0,
b42b4370-2a3d-4e4a-a6cf-3cd5e75c2f9c,AKZOINDIA,31-DEC-201,0.0,0.0,0.0,0.0,
c60ed770-88cf-454e-b873-625a3d2d072e,AKZOINDIA,30-SEP-201,0.0,0.0,0.0,0.0,
03186d83-aace-4c99-bb8d-664c85312989,AKZOINDIA,30-JUN-201,0.0,0.0,0.0,0.0,
b6dd0618-2019-4843-aa21-de95a93a66d2,AKZOINDIA,31-MAR-201,0.0,0.0,0.0,0.0,
1ce164ac-708f-4613-bde1-80279f657b70,AKZOINDIA,31-DEC-201,0.0,0.0,0.0,0.0,
40b6319c-34e3-4767-bf78-6c4dfdc106e3,AKZOINDIA,30-SEP-201,0.0,0.0,0.0,0.0,
8450f4e8-f04a-4faf-bcaa-3cc6fe0bbf7d,AKZOINDIA,30-JUN-201,0.0,0.0,0.0,0.0,
90fdc235-27f5-46e3-b78d-9645d66f664a,AKZOINDIA,31-MAR-201,0.0,0.0,0.0,0.0,
b2aa23a9-908f-492b-9f2a-52e672919e88,AKZOINDIA,31-DEC-201,0.0,0.0,0.0,0.0,
5e721e48-1c38-44a2-8c86-3d0c7f09e7e7,AKZOINDIA,30-SEP-201,0.0,0.0,0.0,0.0,
b2d5782b-3501-4080-94b5-c9d8cf7c84ca,AKZOINDIA,30-JUN-201,0.0,0.0,0.0,0.0,
eff6b7c5-2d47-44a9-9657-e87d95f894b8,AKZOINDIA,31-MAR-201,0.0,0.0,0.0,0.0,
cf9a6e4a-a61d-4075-b520-ca2f841a1e35,AKZOINDIA,31-DEC-201,0.0,0.0,0.0,0.0,
5c7643c1-acf9-49e1-ae74-a8b85f95566c,AKZOINDIA,30-SEP-201,0.0,0.0,0.0,0.0,
8d07c967-1ca9-48ac-8278-a9dc4032b4e6,AKZOINDIA,30-JUN-201,0.0,0.0,0.0,0.0,
9fefb63e-4df1-4aaf-8ddb-163e03e9ffdf,AKZOINDIA,31-MAR-201,0.0,0.0,0.0,0.0,
ebd8bc18-dfc8-43a3-97e2-e53ae818f6f2,AKZOINDIA,31-DEC-201,0.0,0.0,0.0,0.0,
0477507c-c81e-4df3-8d21-b44e8642540e,AKZOINDIA,30-SEP-201,0.0,0.0,0.0,0.0,
ff1b5470-608c-4646-9eab-5447d0538536,AKZOINDIA,30-JUN-201,0.0,0.0,0.0,0.0,
399a3d15-66ef-4ea9-b4a7-dca52e2a23f8,AKZOINDIA,31-MAR-201,0.0,0.0,0.0,0.0,
0b55a0ea-5f8f-4369-a8ad-84a08fab300c,AKZOINDIA,31-DEC-201,0.0,0.0,0.0,0.0,
6fbefc3e-e53a-46d0-86c1-948a9063c339,AKZOINDIA,30-SEP-201,0.0,0.0,0.0,0.0,
a6c488c6-3ac5-496e-9566-e38723d100d2,AKZOINDIA,30-JUN-201,0.0,0.0,0.0,0.0,
9f2b2ed4-80e3-4082-bb97-ef07575015ed,AKZOINDIA,31-MAR-201,0.0,0.0,0.0,0.0,
1dfc406f-2695-43bc-a33d-dc34470edbaf,AKZOINDIA,31-DEC-201,0.0,0.0,0.0,0.0,
82ca3f2c-47fd-47fd-af94-fc3fcbdf09ec,AKZOINDIA,30-SEP-201,0.0,0.0,0.0,0.0,
6350e82d-55f7-4cd9-a27f-c847f759deb3,AKZOINDIA,30-JUN-201,0.0,0.0,0.0,0.0,
aa1bd972-9304-4e17-a971-1bbcaffcc4fc,AKZOINDIA,31-MAR-201,0.0,0.0,0.0,0.0,
ca2615d8-71bc-4123-874e-4181306a4c65,AKZOINDIA,31-DEC-201,0.0,0.0,0.0,0.0,
1990c693-2365-42d6-a658-4adf61a54a3b,AKZOINDIA,30-SEP-201,0.0,0.0,0.0,0.0,
87e8770a-a99d-4082-adb0-1df5c6f10e1a,AKZOINDIA,30-JUN-201,0.0,0.0,0.0,0.0,
8ac7c26a-f641-49c2-8ed8-da9afd810384,AKZOINDIA,31-MAR-201,0.0,0.0,0.0,0.0,
8ed61ddc-0e33-4bde-afbd-8b1106206c20,AKZOINDIA,31-DEC-200,0.0,0.0,0.0,0.0,
6d751340-febe-4050-8d89-8fe48aee940a,AKZOINDIA,30-SEP-200,0.0,0.0,0.0,0.0,
f78fd895-468d-4351-a7a7-5542e14271c7,AKZOINDIA,30-JUN-200,0.0,0.0,0.0,0.0,
79335d93-e728-4067-b908-5d6de771e1f5,AKZOINDIA,31-MAR-200,0.0,0.0,0.0,0.0,
d11160ec-48c0-41e0-8e16-ea414615a268,AKZOINDIA,31-DEC-200,0.0,0.0,0.0,0.0,
9f9b12ae-fef7-4790-8559-378520890c17,AKZOINDIA,30-SEP-200,0.0,0.0,0.0,0.0,
c7bed349-6400-463a-a546-08d83ccc3fd7,AKZOINDIA,30-JUN-200,0.0,0.0,0.0,0.0,
65d0557b-e75b-400e-88b3-b4d076990a22,AKZOINDIA,31-MAR-200,0.0,0.0,0.0,0.0,
32f3012f-a3d1-4c4e-986a-d3eac4fc2f8a,AKZOINDIA,31-DEC-200,0.0,0.0,0.0,0.0,
0f5af4b1-2e38-4e09-bc2c-62a2d4db7247,AKZOINDIA,30-SEP-200,0.0,0.0,0.0,0.0,
