case_id,company_id,company_cin,sector,dscr,debt_to_equity,interest_coverage,current_ratio,ebitda_margin,pat_margin,revenue_cagr,alm_short_term_gap_pct,gross_npa_pct,net_npa_pct,pcr
CAM_00558,COMP_00558,L39103AS2010PLC000558,Industrials,,,,,,,,,,,
CAM_00559,COMP_00559,L46262TR2010PLC000559,Financial Services,,,,,,,,-46602548.0,10.62142857142857,6.412857142857143,39.6
CAM_00560,COMP_00560,L45590PY2010PLC000560,Real Estate,,,,,,,,,,,
CAM_00561,COMP_00561,L85168AR2010PLC000561,Consumer Cyclical,,,,,,,,,,,
CAM_00562,COMP_00562,L53761JH2010PLC000562,Basic Materials,,,,,,,,,,,
CAM_00563,COMP_00563,L71830BR2010PLC000563,Industrials,,,,,,,,,,,
CAM_00564,COMP_00564,L55366AN2010PLC000564,Consumer Defensive,,,,,,,,,,,
CAM_00565,COMP_00565,L97424MH2010PLC000565,Consumer Cyclical,,,,,,,,,,,
CAM_00566,COMP_00566,L53970GA2010PLC000566,Consumer Cyclical,,,,,,,,,,,
CAM_00567,COMP_00567,L89822AN2010PLC000567,Industrials,,,,,,,,,,,
CAM_00568,COMP_00568,L40627TS2010PLC000568,Industrials,,,,,,,,,,,
CAM_00569,COMP_00569,L92056KA2010PLC000569,Real Estate,,,,,,,,,,,
CAM_00570,COMP_00570,L25753BR2010PLC000570,Industrials,,,,,,,,,,,
CAM_00571,COMP_00571,L30417CG2010PLC000571,Industrials,,,,,,,,,,,
CAM_00572,COMP_00572,L79200MH2010PLC000572,Basic Materials,,,,,,,,,,,
CAM_00573,COMP_00573,L83986PY2010PLC000573,Industrials,,,,,,,,,,,
CAM_00574,COMP_00574,L86308BR2010PLC000574,Consumer Cyclical,,,,,,,,,,,
CAM_00575,COMP_00575,L76520MZ2010PLC000575,Industrials,,,,,,,,,,,
CAM_00576,COMP_00576,L56741OR2010PLC000576,Basic Materials,,,,,,,,,,,
CAM_00577,COMP_00577,L13308AS2010PLC000577,Consumer Defensive,,,,,,,,,,,
CAM_00578,COMP_00578,L70382JH2010PLC000578,Basic Materials,,,,,,,,,,,
CAM_00579,COMP_00579,L73335MP2010PLC000579,Real Estate,,,,,,,,,,,
CAM_00580,COMP_00580,L65216AS2010PLC000580,Real Estate,,,,,,,,,,,
CAM_00581,COMP_00581,L63019GA2010PLC000581,Healthcare,,,,,,,,,,,
CAM_00582,COMP_00582,L73722GJ2010PLC000582,Consumer Cyclical,,,,,,,,,,,
CAM_00583,COMP_00583,L93574ML2010PLC000583,Financial Services,,,,,,,,38502365.8,4.894285714285714,1.2957142857142858,73.5
CAM_00584,COMP_00584,L33182AN2010PLC000584,Consumer Cyclical,,,,,,,,,,,
CAM_00585,COMP_00585,L44351TN2010PLC000585,Technology,,,,,,,,,,,
CAM_00586,COMP_00586,L37494GJ2010PLC000586,Industrials,,,,,,,,,,,
CAM_00587,COMP_00587,L48415DD2010PLC000587,Technology,,,,,,,,,,,
CAM_00588,COMP_00588,L42848TR2010PLC000588,Consumer Cyclical,,,,,,,,,,,
CAM_00589,COMP_00589,L60552BR2010PLC000589,Utilities,,,,,,,,,,,
CAM_00590,COMP_00590,L54680MN2010PLC000590,Industrials,,,,,,,,,,,
CAM_00591,COMP_00591,L61688MH2010PLC000591,Communication Services,,,,,,,,,,,
CAM_00592,COMP_00592,L46312MN2010PLC000592,Utilities,,,,,,,,,,,
CAM_00593,COMP_00593,L87962TR2010PLC000593,Healthcare,,,,,,,,,,,
CAM_00594,COMP_00594,L13108SK2010PLC000594,Consumer Cyclical,,,,,,,,,,,
CAM_00595,COMP_00595,L52551TR2010PLC000595,Industrials,,,,,,,,,,,
CAM_00596,COMP_00596,L31922BR2010PLC000596,Basic Materials,,,,,,,,,,,
CAM_00597,COMP_00597,L33836KL2010PLC000597,Consumer Cyclical,,,,,,,,,,,
CAM_00598,COMP_00598,L47066TS2010PLC000598,Technology,,,,,,,,,,,
CAM_00599,COMP_00599,L54426AR2010PLC000599,Financial Services,,,,,,,,-177961464.15,5.477142857142857,1.3557142857142856,75.2
CAM_00600,COMP_00600,L76729MN2010PLC000600,Healthcare,,,,,,,,,,,
CAM_00601,COMP_00601,L41269MZ2010PLC000601,Industrials,,,,,,,,,,,
CAM_00602,COMP_00602,L44334MN2010PLC000602,Financial Services,,,,,,,,48507410.36,7.171428571428572,1.8642857142857143,74.0
CAM_00603,COMP_00603,L18773GJ2010PLC000603,Industrials,,,,,,,,,,,
CAM_00604,COMP_00604,L11368AR2010PLC000604,Industrials,,,,,,,,,,,
CAM_00605,COMP_00605,L82609TR2010PLC000605,Consumer Defensive,,,,,,,,,,,
CAM_00606,COMP_00606,L58850SK2010PLC000606,Basic Materials,,,,,,,,,,,
CAM_00607,COMP_00607,L11689DD2010PLC000607,Consumer Cyclical,,,,,,,,,,,
CAM_00608,COMP_00608,L56857AP2010PLC000608,Consumer Cyclical,,,,,,,,,,,
CAM_00609,COMP_00609,L38758TR2010PLC000609,Consumer Cyclical,,,,,,,,,,,
CAM_00610,COMP_00610,L81803LD2010PLC000610,Industrials,,,,,,,,,,,
CAM_00611,COMP_00611,L74781OR2010PLC000611,Basic Materials,,,,,,,,,,,
CAM_00612,COMP_00612,L62998DD2010PLC000612,Real Estate,,,,,,,,,,,
CAM_00613,COMP_00613,L67812OR2010PLC000613,Industrials,,,,,,,,,,,
CAM_00614,COMP_00614,L50164AN2010PLC000614,Industrials,,,,,,,,,,,
CAM_00615,COMP_00615,L11444MP2010PLC000615,Industrials,,,,,,,,,,,
CAM_00616,COMP_00616,L45157PY2010PLC000616,Basic Materials,,,,,,,,,,,
CAM_00617,COMP_00617,L76015WB2010PLC000617,Technology,,,,,,,,,,,
CAM_00618,COMP_00618,L59291AR2010PLC000618,Industrials,,,,,,,,,,,
CAM_00619,COMP_00619,L88384KA2010PLC000619,Consumer Cyclical,,,,,,,,,,,
CAM_00620,COMP_00620,L38265WB2010PLC000620,Technology,,,,,,,,,,,
CAM_00621,COMP_00621,L42774ML2010PLC000621,Industrials,,,,,,,,,,,
CAM_00622,COMP_00622,L79192MZ2010PLC000622,Healthcare,,,,,,,,,,,
CAM_00623,COMP_00623,L74040KA2010PLC000623,Basic Materials,,,,,,,,,,,
CAM_00624,COMP_00624,L84738AN2010PLC000624,Basic Materials,,,,,,,,,,,
CAM_00625,COMP_00625,L81087MN2010PLC000625,Consumer Cyclical,,,,,,,,,,,
CAM_00626,COMP_00626,L83299AR2010PLC000626,Basic Materials,,,,,,,,,,,
CAM_00627,COMP_00627,L77282WB2010PLC000627,Technology,,,,,,,,,,,
CAM_00628,COMP_00628,L21033AR2010PLC000628,Healthcare,,,,,,,,,,,
CAM_00629,COMP_00629,L62460DN2010PLC000629,Financial Services,,,,,,,,-40793266.13,5.8999999999999995,1.81,69.3
CAM_00630,COMP_00630,L53643ML2010PLC000630,Financial Services,,,,,,,,-737324686.63,5.684285714285714,0.7271428571428571,87.2
CAM_00631,COMP_00631,L74594SK2010PLC000631,Consumer Cyclical,,,,,,,,,,,
CAM_00632,COMP_00632,L20147ML2010PLC000632,Consumer Cyclical,,,,,,,,,,,
CAM_00633,COMP_00633,L48097DN2010PLC000633,Consumer Cyclical,,,,,,,,,,,
CAM_00634,COMP_00634,L29089KL2010PLC000634,Consumer Cyclical,,,,,,,,,,,
CAM_00635,COMP_00635,L12857CG2010PLC000635,Consumer Cyclical,,,,,,,,,,,
CAM_00636,COMP_00636,L50350TS2010PLC000636,Consumer Cyclical,,,,,,,,,,,
CAM_00637,COMP_00637,L51224GJ2010PLC000637,Industrials,,,,,,,,,,,
CAM_00638,COMP_00638,L70379MN2010PLC000638,Basic Materials,,,,,,,,,,,
CAM_00639,COMP_00639,L49236NL2010PLC000639,Financial Services,,,,,,,,39503333.32,4.571428571428571,1.1285714285714286,75.3
CAM_00640,COMP_00640,L13982ML2010PLC000640,Financial Services,,,,,,,,-667079818.92,3.957142857142857,0.722857142857143,81.7
CAM_00641,COMP_00641,L65361KL2010PLC000641,Industrials,,,,,,,,,,,
CAM_00642,COMP_00642,L82099TN2010PLC000642,Consumer Cyclical,,,,,,,,,,,
CAM_00643,COMP_00643,L30847TR2010PLC000643,Healthcare,,,,,,,,,,,
CAM_00644,COMP_00644,L46294AP2010PLC000644,Financial Services,,,,,,,,-945049017.93,6.168571428571428,1.8957142857142857,69.3
CAM_00645,COMP_00645,L34281MN2010PLC000645,Industrials,,,,,,,,,,,
CAM_00646,COMP_00646,L40765AN2010PLC000646,Consumer Cyclical,,,,,,,,,,,
CAM_00647,COMP_00647,L51840GA2010PLC000647,Consumer Cyclical,,,,,,,,,,,
CAM_00648,COMP_00648,L43366WB2010PLC000648,Basic Materials,,,,,,,,,,,
CAM_00649,COMP_00649,L46941KL2010PLC000649,Consumer Cyclical,,,,,,,,,,,
CAM_00650,COMP_00650,L72639ML2010PLC000650,Real Estate,,,,,,,,,,,
CAM_00651,COMP_00651,L28448GJ2010PLC000651,Consumer Cyclical,,,,,,,,,,,
CAM_00652,COMP_00652,L28656MP2010PLC000652,Consumer Defensive,,,,,,,,,,,
CAM_00653,COMP_00653,L87474JH2010PLC000653,Consumer Cyclical,,,,,,,,,,,
CAM_00654,COMP_00654,L60454AN2010PLC000654,Healthcare,,,,,,,,,,,
CAM_00655,COMP_00655,L50521SK2010PLC000655,Basic Materials,,,,,,,,,,,
CAM_00656,COMP_00656,L88646AN2010PLC000656,Technology,,,,,,,,,,,
CAM_00657,COMP_00657,L14128PY2010PLC000657,Technology,,,,,,,,,,,
CAM_00658,COMP_00658,L67519CG2010PLC000658,Financial Services,,,,,,,,-259116326.04,3.8328571428571427,0.7614285714285715,80.1
CAM_00659,COMP_00659,L77107WB2010PLC000659,Consumer Cyclical,,,,,,,,,,,
CAM_00660,COMP_00660,L81933MN2010PLC000660,Consumer Defensive,,,,,,,,,,,
CAM_00661,COMP_00661,L85173AN2010PLC000661,Utilities,,,,,,,,,,,
CAM_00662,COMP_00662,L60111AN2010PLC000662,Industrials,,,,,,,,,,,
CAM_00663,COMP_00663,L86090LD2010PLC000663,Basic Materials,,,,,,,,,,,
CAM_00664,COMP_00664,L42669AS2010PLC000664,Basic Materials,,,,,,,,,,,
CAM_00665,COMP_00665,L10578TR2010PLC000665,Energy,,,,,,,,,,,
CAM_00666,COMP_00666,L12900AN2010PLC000666,Industrials,,,,,,,,,,,
CAM_00667,COMP_00667,L72527TS2010PLC000667,Consumer Cyclical,,,,,,,,,,,
CAM_00668,COMP_00668,L37383MH2010PLC000668,Basic Materials,,,,,,,,,,,
CAM_00669,COMP_00669,L33933MZ2010PLC000669,Consumer Defensive,,,,,,,,,,,
CAM_00670,COMP_00670,L97082MP2010PLC000670,Real Estate,,,,,,,,,,,
CAM_00671,COMP_00671,L54655AP2010PLC000671,Industrials,,,,,,,,,,,
CAM_00672,COMP_00672,L95973WB2010PLC000672,Consumer Defensive,,,,,,,,,,,
CAM_00673,COMP_00673,L66132AR2010PLC000673,Consumer Cyclical,,,,,,,,,,,
CAM_00674,COMP_00674,L82487AP2010PLC000674,Industrials,,,,,,,,,,,
CAM_00675,COMP_00675,L13571TR2010PLC000675,Financial Services,,,,,,,,47374160.64,6.272857142857142,2.4785714285714286,60.5
CAM_00676,COMP_00676,L63856AP2010PLC000676,Financial Services,,,,,,,,-184600764.59,4.327142857142857,1.352857142857143,68.7
CAM_00677,COMP_00677,L74858AP2010PLC000677,Industrials,,,,,,,,,,,
CAM_00678,COMP_00678,L26813MZ2010PLC000678,Healthcare,,,,,,,,,,,
CAM_00679,COMP_00679,L89650AS2010PLC000679,Industrials,,,,,,,,,,,
CAM_00680,COMP_00680,L41862DD2010PLC000680,Financial Services,,,,,,,,-1310424440.87,4.562857142857143,1.1085714285714285,75.7
CAM_00681,COMP_00681,L34934SK2010PLC000681,Real Estate,,,,,,,,,,,
CAM_00682,COMP_00682,L29171KL2010PLC000682,Industrials,,,,,,,,,,,
CAM_00683,COMP_00683,L45231KL2010PLC000683,Basic Materials,,,,,,,,,,,
CAM_00684,COMP_00684,L24184DD2010PLC000684,Industrials,,,,,,,,,,,
CAM_00685,COMP_00685,L92952BR2010PLC000685,Technology,,,,,,,,,,,
CAM_00686,COMP_00686,L72159ML2010PLC000686,Basic Materials,,,,,,,,,,,
CAM_00687,COMP_00687,L94204PY2010PLC000687,Industrials,,,,,,,,,,,
CAM_00688,COMP_00688,L70258TN2010PLC000688,Financial Services,,,,,,,,-865814250.0,5.767142857142858,0.9799999999999999,83.0
CAM_00689,COMP_00689,L46144BR2010PLC000689,Industrials,,,,,,,,,,,
CAM_00690,COMP_00690,L25092TS2010PLC000690,Financial Services,,,,,,,,-67034035.71,3.6128571428571425,0.59,83.7
CAM_00691,COMP_00691,L32892DN2010PLC000691,Basic Materials,,,,,,,,,,,
CAM_00692,COMP_00692,L25313AS2010PLC000692,Consumer Cyclical,,,,,,,,,,,
CAM_00693,COMP_00693,L34937TR2010PLC000693,Financial Services,,,,,,,,24520000.0,4.531428571428571,0.5957142857142858,86.8
CAM_00694,COMP_00694,L82732AR2010PLC000694,Industrials,,,,,,,,,,,
CAM_00695,COMP_00695,L75177AR2010PLC000695,Financial Services,,,,,,,,-858317819.65,5.321428571428571,1.1271428571428572,78.8
CAM_00696,COMP_00696,L55148KA2010PLC000696,Consumer Defensive,,,,,,,,,,,
CAM_00697,COMP_00697,L68878AN2010PLC000697,Consumer Defensive,,,,,,,,,,,
CAM_00698,COMP_00698,L31439CG2010PLC000698,Consumer Cyclical,,,,,,,,,,,
CAM_00699,COMP_00699,L51450MP2010PLC000699,Utilities,,,,,,,,,,,
CAM_00700,COMP_00700,L35219DD2010PLC000700,Utilities,,,,,,,,,,,
CAM_00701,COMP_00701,L35230MP2010PLC000701,Healthcare,,,,,,,,,,,
CAM_00702,COMP_00702,L59707TN2010PLC000702,Industrials,,,,,,,,,,,
CAM_00703,COMP_00703,L55915MZ2010PLC000703,Healthcare,,,,,,,,,,,
CAM_00704,COMP_00704,L83428GA2010PLC000704,Healthcare,,,,,,,,,,,
CAM_00705,COMP_00705,L96420BR2010PLC000705,Healthcare,,,,,,,,,,,
CAM_00706,COMP_00706,L36010TS2010PLC000706,Financial Services,,,,,,,,-60903980.0,5.751428571428571,1.6300000000000001,71.7
CAM_00707,COMP_00707,L62927JH2010PLC000707,Consumer Defensive,,,,,,,,,,,
CAM_00708,COMP_00708,L27744PY2010PLC000708,Consumer Cyclical,,,,,,,,,,,
CAM_00709,COMP_00709,L45782OR2010PLC000709,Industrials,,,,,,,,,,,
CAM_00710,COMP_00710,L48030PY2010PLC000710,Consumer Cyclical,,,,,,,,,,,
CAM_00711,COMP_00711,L48574TN2010PLC000711,Industrials,,,,,,,,,,,
CAM_00712,COMP_00712,L62677AR2010PLC000712,Consumer Defensive,,,,,,,,,,,
CAM_00713,COMP_00713,L44534MH2010PLC000713,Consumer Cyclical,,,,,,,,,,,
CAM_00714,COMP_00714,L62457ML2010PLC000714,Industrials,,,,,,,,,,,
CAM_00715,COMP_00715,L84625WB2010PLC000715,Consumer Defensive,,,,,,,,,,,
CAM_00716,COMP_00716,L71863TR2010PLC000716,Energy,,,,,,,,,,,
CAM_00717,COMP_00717,L43106WB2010PLC000717,Industrials,,,,,,,,,,,
CAM_00718,COMP_00718,L81391AR2010PLC000718,Industrials,,,,,,,,,,,
CAM_00719,COMP_00719,L61882NL2010PLC000719,Energy,,,,,,,,,,,
CAM_00720,COMP_00720,L81920KA2010PLC000720,Consumer Cyclical,,,,,,,,,,,
CAM_00721,COMP_00721,L72004GA2010PLC000721,Basic Materials,,,,,,,,,,,
CAM_00722,COMP_00722,L35949MZ2010PLC000722,Basic Materials,,,,,,,,,,,
CAM_00723,COMP_00723,L40509MN2010PLC000723,Basic Materials,,,,,,,,,,,
CAM_00724,COMP_00724,L94298WB2010PLC000724,Consumer Cyclical,,,,,,,,,,,
CAM_00725,COMP_00725,L65292AN2010PLC000725,Basic Materials,,,,,,,,,,,
CAM_00726,COMP_00726,L31461DN2010PLC000726,Consumer Defensive,,,,,,,,,,,
CAM_00727,COMP_00727,L31897KA2010PLC000727,Financial Services,,,,,,,,153727600.0,3.7600000000000002,1.0257142857142856,72.7
CAM_00728,COMP_00728,L21625AR2010PLC000728,Consumer Defensive,,,,,,,,,,,
CAM_00729,COMP_00729,L75922AR2010PLC000729,Consumer Defensive,,,,,,,,,,,
CAM_00730,COMP_00730,L24094NL2010PLC000730,Industrials,,,,,,,,,,,
CAM_00731,COMP_00731,L50882JH2010PLC000731,Real Estate,,,,,,,,,,,
CAM_00732,COMP_00732,L18672AN2010PLC000732,Consumer Cyclical,,,,,,,,,,,
CAM_00733,COMP_00733,L13550DD2010PLC000733,Consumer Defensive,,,,,,,,,,,
CAM_00734,COMP_00734,L86663MH2010PLC000734,Consumer Defensive,,,,,,,,,,,
CAM_00735,COMP_00735,L13889TR2010PLC000735,Consumer Defensive,,,,,,,,,,,
CAM_00736,COMP_00736,L11838MZ2010PLC000736,Consumer Cyclical,,,,,,,,,,,
CAM_00737,COMP_00737,L53272AN2010PLC000737,Technology,,,,,,,,,,,
CAM_00738,COMP_00738,L28741MZ2010PLC000738,Basic Materials,,,,,,,,,,,
CAM_00739,COMP_00739,L94084AP2010PLC000739,Consumer Defensive,,,,,,,,,,,
CAM_00740,COMP_00740,L56796TR2010PLC000740,Basic Materials,,,,,,,,,,,
CAM_00741,COMP_00741,L71602WB2010PLC000741,Basic Materials,,,,,,,,,,,
CAM_00742,COMP_00742,L73742JH2010PLC000742,Industrials,,,,,,,,,,,
CAM_00743,COMP_00743,L68634KL2010PLC000743,Healthcare,,,,,,,,,,,
CAM_00744,COMP_00744,L12299KA2010PLC000744,Industrials,,,,,,,,,,,
CAM_00745,COMP_00745,L99135GA2010PLC000745,Healthcare,,,,,,,,,,,
CAM_00746,COMP_00746,L81365TN2010PLC000746,Industrials,,,,,,,,,,,
CAM_00747,COMP_00747,L99056AS2010PLC000747,Basic Materials,,,,,,,,,,,
CAM_00748,COMP_00748,L15184KL2010PLC000748,Industrials,,,,,,,,,,,
CAM_00749,COMP_00749,L34069AN2010PLC000749,Industrials,,,,,,,,,,,
CAM_00750,COMP_00750,L93879MP2010PLC000750,Consumer Cyclical,,,,,,,,,,,
CAM_00751,COMP_00751,L41183DD2010PLC000751,Basic Materials,,,,,,,,,,,
CAM_00752,COMP_00752,L75935AN2010PLC000752,Basic Materials,,,,,,,,,,,
CAM_00753,COMP_00753,L95636KL2010PLC000753,Utilities,,,,,,,,,,,
CAM_00754,COMP_00754,L86846AP2010PLC000754,Industrials,,,,,,,,,,,
CAM_00755,COMP_00755,L40356MZ2010PLC000755,Industrials,,,,,,,,,,,
CAM_00756,COMP_00756,L95486WB2010PLC000756,Consumer Defensive,,,,,,,,,,,
CAM_00757,COMP_00757,L86372DN2010PLC000757,Consumer Defensive,,,,,,,,,,,
CAM_00758,COMP_00758,L42640KL2010PLC000758,Financial Services,,,,,,,,-1216954233.86,4.531428571428571,1.2957142857142858,71.4
CAM_00759,COMP_00759,L35226SK2010PLC000759,Consumer Cyclical,,,,,,,,,,,
CAM_00760,COMP_00760,L24368AS2010PLC000760,Industrials,,,,,,,,,,,
CAM_00761,COMP_00761,L38253KA2010PLC000761,Basic Materials,,,,,,,,,,,
CAM_00762,COMP_00762,L77447KA2010PLC000762,Basic Materials,,,,,,,,,,,
CAM_00763,COMP_00763,L44765MP2010PLC000763,Basic Materials,,,,,,,,,,,
CAM_00764,COMP_00764,L64735TS2010PLC000764,Utilities,,,,,,,,,,,
CAM_00765,COMP_00765,L49571TN2010PLC000765,Technology,,,,,,,,,,,
CAM_00766,COMP_00766,L32992NL2010PLC000766,Consumer Defensive,,,,,,,,,,,
CAM_00767,COMP_00767,L18022KL2010PLC000767,Communication Services,,,,,,,,,,,
CAM_00768,COMP_00768,L62013MN2010PLC000768,Technology,,,,,,,,,,,
CAM_00769,COMP_00769,L48211TN2010PLC000769,Communication Services,,,,,,,,,,,
CAM_00770,COMP_00770,L43672DD2010PLC000770,Healthcare,,,,,,,,,,,
CAM_00771,COMP_00771,L81920MN2010PLC000771,Basic Materials,,,,,,,,,,,
CAM_00772,COMP_00772,L51208WB2010PLC000772,Industrials,,,,,,,,,,,
CAM_00773,COMP_00773,L52227MP2010PLC000773,Utilities,,,,,,,,,,,
CAM_00774,COMP_00774,L15681AS2010PLC000774,Healthcare,,,,,,,,,,,
CAM_00775,COMP_00775,L11661ML2010PLC000775,Basic Materials,,,,,,,,,,,
CAM_00776,COMP_00776,L29074OR2010PLC000776,Energy,,,,,,,,,,,
CAM_00777,COMP_00777,L26877PY2010PLC000777,Basic Materials,,,,,,,,,,,
CAM_00778,COMP_00778,L97064MP2010PLC000778,Utilities,,,,,,,,,,,
CAM_00779,COMP_00779,L87908LD2010PLC000779,Industrials,,,,,,,,,,,
CAM_00780,COMP_00780,L21485JH2010PLC000780,Technology,,,,,,,,,,,
CAM_00781,COMP_00781,L96125AR2010PLC000781,Industrials,,,,,,,,,,,
CAM_00782,COMP_00782,L49562SK2010PLC000782,Industrials,,,,,,,,,,,
CAM_00783,COMP_00783,L82400KA2010PLC000783,Consumer Defensive,,,,,,,,,,,
CAM_00784,COMP_00784,L76703MZ2010PLC000784,Healthcare,,,,,,,,,,,
CAM_00785,COMP_00785,L27417WB2010PLC000785,Technology,,,,,,,,,,,
CAM_00786,COMP_00786,L43010GA2010PLC000786,Industrials,,,,,,,,,,,
CAM_00787,COMP_00787,L17551AP2010PLC000787,Industrials,,,,,,,,,,,
CAM_00788,COMP_00788,L24971ML2010PLC000788,Basic Materials,,,,,,,,,,,
CAM_00789,COMP_00789,L22302DN2010PLC000789,Consumer Defensive,,,,,,,,,,,
CAM_00790,COMP_00790,L91456MP2010PLC000790,Industrials,,,,,,,,,,,
CAM_00791,COMP_00791,L70849AS2010PLC000791,Communication Services,,,,,,,,,,,
CAM_00792,COMP_00792,L96745TS2010PLC000792,Consumer Defensive,,,,,,,,,,,
CAM_00793,COMP_00793,L51434JH2010PLC000793,Industrials,,,,,,,,,,,
CAM_00794,COMP_00794,L77081TN2010PLC000794,Consumer Cyclical,,,,,,,,,,,
CAM_00795,COMP_00795,L35499MH2010PLC000795,Industrials,,,,,,,,,,,
CAM_00796,COMP_00796,L70705AN2010PLC000796,Financial Services,,,,,,,,147131600.0,4.67,0.9214285714285715,80.3
CAM_00797,COMP_00797,L85412MZ2010PLC000797,Industrials,,,,,,,,,,,
CAM_00798,COMP_00798,L51398OR2010PLC000798,Healthcare,,,,,,,,,,,
CAM_00799,COMP_00799,L75698MN2010PLC000799,Technology,,,,,,,,,,,
CAM_00800,COMP_00800,L44823MP2010PLC000800,Technology,,,,,,,,,,,
CAM_00801,COMP_00801,L82985MH2010PLC000801,Financial Services,,,,,,,,-75897879.51,5.0042857142857144,1.4657142857142857,70.7
CAM_00802,COMP_00802,L63616AR2010PLC000802,Financial Services,,,,,,,,-893849094.56,5.122857142857143,1.5957142857142856,68.8
CAM_00803,COMP_00803,L87664AR2010PLC000803,Financial Services,,,,,,,,-433976879.03,3.172857142857143,0.8885714285714286,72.0
CAM_00804,COMP_00804,L77013MP2010PLC000804,Financial Services,,,,,,,,58309523.8,5.365714285714286,1.52,71.7
CAM_00805,COMP_00805,L67942KL2010PLC000805,Consumer Cyclical,,,,,,,,,,,
CAM_00806,COMP_00806,L46032MH2010PLC000806,Industrials,,,,,,,,,,,
CAM_00807,COMP_00807,L69243SK2010PLC000807,Industrials,,,,,,,,,,,
CAM_00808,COMP_00808,L65135ML2010PLC000808,Basic Materials,,,,,,,,,,,
CAM_00809,COMP_00809,L38045CG2010PLC000809,Real Estate,,,,,,,,,,,
CAM_00810,COMP_00810,L65516KL2010PLC000810,Basic Materials,,,,,,,,,,,
CAM_00811,COMP_00811,L16303MN2010PLC000811,Consumer Defensive,,,,,,,,,,,
CAM_00812,COMP_00812,L58449DN2010PLC000812,Consumer Cyclical,,,,,,,,,,,
CAM_00813,COMP_00813,L70804JH2010PLC000813,Healthcare,,,,,,,,,,,
CAM_00814,COMP_00814,L59876TN2010PLC000814,Financial Services,,,,,,,,-466848448.0,5.151428571428572,1.2714285714285716,75.3
CAM_00815,COMP_00815,L69392AN2010PLC000815,Technology,,,,,,,,,,,
CAM_00816,COMP_00816,L37191AP2010PLC000816,Technology,,,,,,,,,,,
CAM_00817,COMP_00817,L20360OR2010PLC000817,Industrials,,,,,,,,,,,
CAM_00818,COMP_00818,L59920JH2010PLC000818,Technology,,,,,,,,,,,
CAM_00819,COMP_00819,L48836MZ2010PLC000819,Industrials,,,,,,,,,,,
CAM_00820,COMP_00820,L86928AN2010PLC000820,Healthcare,,,,,,,,,,,
CAM_00821,COMP_00821,L36259DD2010PLC000821,Industrials,,,,,,,,,,,
CAM_00822,COMP_00822,L66045SK2010PLC000822,Industrials,,,,,,,,,,,
CAM_00823,COMP_00823,L48939AR2010PLC000823,Consumer Cyclical,,,,,,,,,,,
CAM_00824,COMP_00824,L43364SK2010PLC000824,Basic Materials,,,,,,,,,,,
CAM_00825,COMP_00825,L33312AS2010PLC000825,Consumer Cyclical,,,,,,,,,,,
CAM_00826,COMP_00826,L17527LD2010PLC000826,Basic Materials,,,,,,,,,,,
CAM_00827,COMP_00827,L82127BR2010PLC000827,Basic Materials,,,,,,,,,,,
CAM_00828,COMP_00828,L71004DD2010PLC000828,Energy,,,,,,,,,,,
CAM_00829,COMP_00829,L64990GJ2010PLC000829,Energy,,,,,,,,,,,
CAM_00830,COMP_00830,L15141AR2010PLC000830,Consumer Defensive,,,,,,,,,,,
CAM_00831,COMP_00831,L65335SK2010PLC000831,Consumer Cyclical,,,,,,,,,,,
CAM_00832,COMP_00832,L74096JH2010PLC000832,Basic Materials,,,,,,,,,,,
CAM_00833,COMP_00833,L78063AS2010PLC000833,Industrials,,,,,,,,,,,
CAM_00834,COMP_00834,L97372AS2010PLC000834,Basic Materials,,,,,,,,,,,
CAM_00835,COMP_00835,L31795GJ2010PLC000835,Basic Materials,,,,,,,,,,,
CAM_00836,COMP_00836,L25173GJ2010PLC000836,Consumer Cyclical,,,,,,,,,,,
CAM_00837,COMP_00837,L18397DN2010PLC000837,Consumer Cyclical,,,,,,,,,,,
CAM_00838,COMP_00838,L80705KA2010PLC000838,Industrials,,,,,,,,,,,
CAM_00839,COMP_00839,L60663MN2010PLC000839,Consumer Cyclical,,,,,,,,,,,
CAM_00840,COMP_00840,L24698DN2010PLC000840,Consumer Defensive,,,,,,,,,,,
CAM_00841,COMP_00841,L25612AR2010PLC000841,Industrials,,,,,,,,,,,
CAM_00842,COMP_00842,L12681NL2010PLC000842,Communication Services,,,,,,,,,,,
CAM_00843,COMP_00843,L30900MH2010PLC000843,Industrials,,,,,,,,,,,
CAM_00844,COMP_00844,L87299WB2010PLC000844,Financial Services,,,,,,,,180239581.49,4.022857142857143,0.9185714285714285,77.2
CAM_00845,COMP_00845,L47332DD2010PLC000845,Consumer Defensive,,,,,,,,,,,
CAM_00846,COMP_00846,L10009WB2010PLC000846,Industrials,,,,,,,,,,,
CAM_00847,COMP_00847,L51641KA2010PLC000847,Industrials,,,,,,,,,,,
CAM_00848,COMP_00848,L76288ML2010PLC000848,Basic Materials,,,,,,,,,,,
CAM_00849,COMP_00849,L31019MN2010PLC000849,Basic Materials,,,,,,,,,,,
CAM_00850,COMP_00850,L69922TR2010PLC000850,Industrials,,,,,,,,,,,
CAM_00851,COMP_00851,L39013PY2010PLC000851,Basic Materials,,,,,,,,,,,
CAM_00852,COMP_00852,L24840AN2010PLC000852,Communication Services,,,,,,,,,,,
CAM_00853,COMP_00853,L18038KL2010PLC000853,Real Estate,,,,,,,,,,,
